country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Senegal,,,,,,,,,,,7040.39794921875,7208.6875,7161.6416015625,7312.1396484375,7579.484375,7521.4775390625,7784.94287109375,7755.6494140625,7460.201171875,6645.2880859375,7399.81787109375,7380.607421875,7658.0537109375,7219.43017578125,7990.333984375,8337.9560546875,8863.837890625,8983.9580078125,8792.26953125,9404.052734375,8908.005859375,9075.9892578125,10588.4775390625,11304.5302734375,12060.5859375,13379.8271484375,14192.1923828125,14499.7451171875,14966.3251953125,14813.3125,15140.9453125,15001.4384765625,15224.041015625,14816.822265625,15088.26953125,15183.1064453125,16093.4189453125,16437.25390625,17244.0703125,18003.345703125,18406.44140625,19138.474609375,19039.443359375,20117.470703125,20726.787109375,21753.78515625,22414.23828125,23831.568359375,24078.0625,26303.501953125,27307.822265625,27859.6328125,28836.75390625,30911.560546875,32968.2578125
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61400.8515625,54290.90234375,38961.27734375,27117.26953125,27922.900390625,29315.064453125,46513.66796875,52895.53515625,57851.375,54182.9609375,58693.50390625,54668.171875,58061.484375,61899.78125,62970.828125,68364.71875,74286.9609375,78197.25,85407.40625,85690.390625,84588.2734375,88708.2265625,91739.4609375,96338.484375,95797.7421875
Seychelles,,,,,,,,,,,257.93719482421875,252.0175323486328,264.1131286621094,284.9223327636719,313.03424072265625,295.90521240234375,284.0578918457031,294.459228515625,352.220458984375,298.4670715332031,367.4854431152344,426.1205749511719,454.0616455078125,491.04412841796875,501.7533264160156,520.7383422851562,581.502685546875,673.009521484375,729.7760009765625,829.2264404296875,707.103759765625,670.1927490234375,601.3384399414062,653.854248046875,731.0972290039062,775.2005004882812,762.3388061523438,879.2483520507812,915.8825073242188,981.940673828125,1076.5001220703125,1099.0380859375,1172.1336669921875,1279.7608642578125,1332.10693359375,1259.01904296875,1226.24609375,1440.9722900390625,1574.3465576171875,1618.1529541015625,1608.14013671875,1485.8577880859375,1621.1983642578125,1555.2325439453125,1553.998291015625,1615.8734130859375,1826.6673583984375,1952.1224365234375,1820.222412109375,1800.159912109375,1881.780029296875,2069.62939453125,2187.09912109375,2365.618408203125,2475.496337890625
Sierra Leone,,,,,,,,,,,,2069.80078125,2177.17138671875,2312.477294921875,2745.66455078125,2793.316162109375,2767.708251953125,2518.681640625,2715.086181640625,2861.240234375,3430.161376953125,3482.427001953125,3621.5,3755.448486328125,3842.360107421875,3821.92236328125,3752.118896484375,3776.50146484375,3906.564697265625,3996.99560546875,3926.464111328125,4147.9248046875,4362.27880859375,4288.298828125,4482.79150390625,4565.50048828125,4712.58154296875,5093.42626953125,5346.1943359375,5691.38134765625,6249.12890625,6443.9365234375,6056.74853515625,6724.77734375,7488.63525390625,6993.4052734375,5886.3916015625,5248.9404296875,4629.751953125,3400.76806640625,3957.196044921875,4559.1650390625,5287.1142578125,5425.47021484375,5505.79248046875,5429.56396484375,5722.71142578125,6044.25146484375,6396.8056640625,6825.48681640625,7169.0673828125,7601.162109375,9316.0048828125,11020.8212890625,8961.9453125
Singapore,,,,,,,,,,,4384.14697265625,4686.20703125,5115.8134765625,5781.48486328125,5610.72900390625,6155.1787109375,6956.59619140625,7961.78662109375,9155.072265625,10596.4619140625,12059.4052734375,13702.6435546875,15553.5830078125,17173.841796875,18644.017578125,19104.78515625,20494.275390625,21736.54296875,24076.0390625,26647.505859375,30009.666015625,32790.1328125,36187.98046875,40260.05078125,43437.6640625,41940.453125,41927.14453125,45575.41015625,49621.1015625,54689.36328125,61804.91796875,67287.421875,71360.4921875,79837.1484375,88224.609375,98084.6875,106269.59375,120663.359375,119315.59375,130466.7109375,157298.15625,156937.28125,170039.46875,180141.78125,219280.40625,254400.09375,275413.59375,301431.9375,296063.96875,297736.90625,351164.9375,372640.4375,384854.0625,393179.40625,399684.5
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.3797607421875,1192.4697265625,1228.2314453125,1238.0728759765625,1243.3028564453125,1266.7269287109375,1263.3297119140625,1206.2811279296875,1235.70751953125,1288.336181640625
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90101.8046875,71480.5625,66618.7734375,66868.7578125,70480.265625,74145.7421875,75950.890625,78369.359375,78391.1875,76031.3359375,78931.90625,82620.84375,86336.90625,89055.4453125,92725.609375,97830.4921875,107367.2578125,122620.640625,132629.328125,129422.46875,135192.484375,137389.046875,144080.421875,150063.40625,155140.671875
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38408.8046875,33598.1875,31723.6171875,33738.8984375,36078.58203125,39067.375,40731.68359375,41821.828125,42481.11328125,44007.66015625,45170.1796875,46259.78125,47992.08203125,48269.2265625,51343.78125,52504.640625,55115.8203125,59073.18359375,61878.54296875,57826.484375,57647.4765625,58895.65234375,59201.1015625,60187.19140625,62989.5078125
South Africa,71797.640625,72899.296875,67809.84375,75868.1953125,82151.125,85386.875,90767.9453125,95815.8203125,95649.7109375,97652.9609375,101677.375,105669.5390625,110045.671875,117647.34375,126149.171875,132327.359375,138928.640625,149692.015625,156734.75,168272.671875,176439.5625,180400.75,189664.203125,215258.53125,230702.328125,222462.9375,221428.484375,221057.484375,231354.1875,244063.90625,278490.09375,278588.125,278229.15625,282394.375,294247.0,288860.96875,282019.71875,292452.4375,302149.0625,308631.25,307809.53125,306914.5,305569.34375,316676.125,323953.0,340656.0625,354371.15625,362993.625,367704.625,376161.84375,395358.46875,410021.59375,433412.8125,449472.375,470784.46875,497735.71875,536275.8125,567576.4375,575804.3125,568827.75,593301.375,624811.3125,635144.25,649232.75,654559.4375
Spain,98954.3359375,115518.9765625,120540.703125,116186.7265625,131545.28125,138486.515625,148854.46875,155851.09375,162674.46875,158790.015625,176166.0,196242.109375,215516.03125,236265.65625,248783.65625,263214.28125,285337.90625,301770.1875,322983.21875,353900.375,368973.6875,388201.15625,421938.09375,453940.8125,465255.5625,471467.90625,494390.53125,515588.125,537160.9375,547430.9375,555693.25,521101.125,506543.09375,493142.34375,487294.125,484285.5625,519847.84375,560832.375,604685.6875,649382.0625,693317.75,729922.5625,753500.5625,754999.0,789341.3125,835169.5625,865099.375,925772.0625,1000259.875,1042916.625,1100088.125,1149059.375,1204278.125,1215641.625,1274065.5,1325804.125,1449191.125,1579546.125,1611753.25,1582831.375,1550322.75,1534066.875,1526908.125,1533107.625,1566549.125
Sri Lanka,20610.619140625,22132.109375,19678.2890625,20580.78515625,23413.384765625,25375.251953125,23127.208984375,22991.81640625,24299.076171875,25549.400390625,27030.275390625,26925.68359375,28734.05078125,27906.638671875,29041.056640625,29991.283203125,30715.4921875,31460.37109375,33984.125,35374.8203125,37300.60546875,37625.16796875,38828.94140625,41414.65625,41569.1953125,40134.44140625,37733.8359375,36749.96484375,36068.59765625,30717.76171875,28759.001953125,32405.265625,32717.490234375,34113.60546875,37187.4921875,41875.0078125,45008.42578125,46781.73828125,47944.1875,49903.0234375,51727.96484375,52744.890625,57087.51953125,61894.22265625,65927.984375,69808.546875,75209.6171875,78357.671875,83383.6953125,81169.4453125,81423.2265625,81279.3984375,84431.2421875,90262.7890625,92235.734375,95607.9296875,104449.609375,114052.7734375,122112.03125,140061.640625,154463.375,169465.203125,179852.6875,194870.390625,213249.34375
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,273.2727355957031,282.74591064453125,347.1080627441406,321.3316955566406,292.6710205078125,241.5130615234375,336.6908874511719,307.2879333496094,353.9075012207031,356.4098205566406,359.412841796875,390.6977233886719,414.3812561035156,437.9027404785156,463.5039367675781,483.0977783203125,513.6514892578125,517.7490844726562,609.8648071289062,602.2569580078125,593.870849609375,653.954833984375,749.1268310546875,719.52392578125,695.28369140625,730.4274291992188,746.1326904296875,739.0015869140625,712.642822265625,740.6905517578125,773.4046630859375,775.39404296875,818.3050537109375,860.5189208984375,896.6102905273438,917.955322265625,980.1431274414062,971.149169921875,1040.092529296875,1031.79638671875,998.8721923828125,1012.6090698242188,1028.9581298828125,1046.55908203125,1051.5933837890625
State of Palestine,,,,,,,,,,,,,,,,,,,,,1629.7442626953125,1859.6490478515625,2182.33935546875,2104.760498046875,2566.6953125,2577.1279296875,2988.321533203125,2957.700927734375,3351.434326171875,3298.08154296875,3778.432861328125,3528.6396484375,3826.711181640625,3681.111328125,3875.2412109375,3845.586181640625,4589.63623046875,4472.34521484375,4411.517578125,4512.83837890625,5359.51220703125,5134.078125,6362.96484375,7040.44287109375,8202.1875,8766.8515625,8803.111328125,10076.322265625,11480.107421875,12368.1435546875,11945.4755859375,10700.234375,9598.0625,10857.375,11729.7783203125,12737.71484375,12269.35546875,12649.1494140625,13731.876953125,14885.8076171875,16152.591796875,18198.0625,19837.13671875,19584.87890625,19336.16015625
Sudan (Former),,,,,,,,,,,,,,,,,,,,,19321.919921875,20451.20703125,18512.662109375,17234.875,20371.490234375,24601.26953125,29126.287109375,32951.25390625,30730.568359375,27860.51953125,29000.0625,31980.779296875,36455.609375,33329.25,33640.6328125,34353.46875,37436.09765625,38455.44921875,40324.12890625,39229.39453125,40930.0859375,43085.5546875,42209.1171875,42345.91015625,44690.25390625,44907.8828125,45783.05859375,47909.546875,49255.85546875,58443.671875,65181.30859375,65594.0078125,67724.4765625,74514.125,81155.546875,93280.828125,112251.7109375,119157.0390625,122525.421875,136634.03125,161323.390625,180282.328125,160241.484375,181025.1875,190194.625
Suriname,,,,,,,,,,,,,,,,,,,,,1696.2738037109375,1803.734375,1864.745849609375,1959.5308837890625,1778.468017578125,1937.89501953125,2021.669921875,2289.17724609375,2435.435791015625,2379.558837890625,2163.497802734375,2288.448974609375,2202.457763671875,2224.434326171875,2172.140869140625,2411.783447265625,2301.25537109375,2100.8486328125,2433.427978515625,2554.604736328125,2616.67724609375,2697.9423828125,2769.4326171875,2577.248779296875,2574.227294921875,2465.571044921875,2923.74609375,3183.322509765625,3401.814697265625,2891.45361328125,3323.039794921875,3520.17431640625,3725.939697265625,4146.71484375,4510.3642578125,4773.7451171875,5193.103515625,5552.18896484375,6039.810546875,6455.1572265625,7188.67919921875,7799.93310546875,8052.7685546875,8296.5712890625,8426.287109375
Swaziland,,,,,,,,,,,,,,,,,,,,,1033.28125,983.7799682617188,1205.62353515625,1184.610107421875,1196.702392578125,1545.215087890625,1774.70703125,1758.6375732421875,1652.606201171875,1635.319091796875,1768.17724609375,2135.58837890625,2309.41162109375,2514.199462890625,2502.31298828125,2419.79736328125,2854.9052734375,3649.224609375,4013.8818359375,4286.30908203125,4986.2216796875,5245.6416015625,5626.56884765625,6067.1103515625,6068.47705078125,7414.58984375,8008.56298828125,7640.7587890625,7811.51513671875,7503.07568359375,8046.720703125,8277.876953125,7561.1455078125,7375.13525390625,7590.462890625,7775.1005859375,8095.27490234375,8458.171875,8629.0,9033.6083984375,9290.2705078125,9212.505859375,10318.8857421875,10238.9501953125,10189.9296875
Sweden,70209.3203125,74686.0703125,74299.5625,76664.8203125,81228.9453125,84176.4140625,87086.7734375,88994.2421875,91484.1640625,96653.6875,100874.3515625,106520.171875,110378.4375,115822.8203125,123733.9140625,128732.3125,131210.25,135696.625,140577.421875,147903.453125,158662.234375,159282.078125,162492.296875,168521.984375,170649.453125,178648.359375,179998.171875,173374.03125,173169.5625,179880.125,180696.359375,180094.65625,180691.640625,183225.453125,193355.25,197323.09375,207505.984375,215880.390625,225061.625,235008.875,239233.09375,237518.703125,236307.375,230012.5625,244949.9375,261928.6875,267307.40625,279860.0625,295499.40625,314440.78125,331996.0,329363.1875,328767.34375,332024.53125,344346.78125,332802.4375,355543.625,387134.53125,393074.34375,374756.3125,393006.03125,410223.53125,420255.5625,425734.0,432748.0
Switzerland,64506.4453125,68411.2109375,69613.8046875,73245.8515625,77841.25,83065.03125,88090.015625,90965.578125,89360.3984375,95923.1015625,103969.5,112567.28125,118518.2734375,124376.15625,132003.046875,136313.640625,140267.71875,145692.09375,151838.765625,159712.015625,168114.109375,176535.390625,183673.3125,188639.640625,188998.671875,175429.28125,175634.859375,177972.03125,184057.609375,187949.1875,193365.53125,194056.71875,194532.390625,197167.65625,204524.609375,208838.828125,220259.265625,225836.40625,231520.546875,240266.234375,251505.890625,250070.78125,248110.578125,251483.5625,259026.953125,262144.09375,267600.84375,281275.75,294490.84375,297386.375,305530.5,305178.25,304237.5,299566.0,306354.5625,317971.125,344042.9375,378536.0625,399927.15625,399753.75,407596.03125,436559.9375,460269.59375,473182.96875,480110.65625
Syrian Arab Republic,,,,,,,,,,,9013.3291015625,9819.259765625,12213.3759765625,9881.5537109375,14081.068359375,14195.3876953125,12745.14453125,14638.1298828125,15297.3203125,18733.779296875,20158.248046875,22376.673828125,27637.626953125,25179.12109375,32265.142578125,37178.87890625,32942.48046875,28274.8359375,26946.8125,24997.986328125,24581.908203125,23774.4453125,22774.099609375,20865.109375,19352.42578125,19364.875,17405.359375,16280.9560546875,17190.27734375,15821.4912109375,14978.091796875,13829.7685546875,14273.4619140625,13640.4267578125,13160.2265625,14060.76953125,14134.822265625,16200.1943359375,18777.328125,20196.447265625,24976.576171875,28748.50390625,35933.8515625,44410.8046875,62309.1953125,94791.4453125,92723.1171875,98890.3828125,104524.703125,107266.7265625,116727.5625,115549.5703125,95755.5390625,78317.125,78843.4296875
TFYR of Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13862.234375,14015.7998046875,12889.978515625,12640.5712890625,12991.5751953125,13603.1630859375,13777.951171875,14004.5712890625,14601.9111328125,15888.7900390625,16284.890625,16332.1171875,15753.994140625,15746.30078125,16235.470703125,17574.068359375,18534.912109375,20106.79296875,21600.732421875,22935.07421875,23550.44921875,23325.3359375,23912.787109375,25827.498046875,27295.7734375
Taiwan,,12769.1416015625,14499.5361328125,16000.90625,17222.712890625,18603.275390625,19382.57421875,20887.2578125,22238.9375,23831.1015625,25781.3203125,27500.6484375,30087.01953125,34097.6796875,38613.95703125,41526.55078125,45889.3984375,50668.86328125,55758.73046875,61968.6796875,69099.28125,78712.21875,90668.5703125,100607.796875,95730.265625,102655.515625,120844.0078125,134858.875,151986.140625,161767.515625,169036.1875,180736.21875,191794.890625,211345.53125,234414.046875,245645.171875,284916.59375,317061.0625,333137.9375,364335.375,390859.46875,424386.46875,452330.46875,484094.59375,518000.28125,550785.1875,591544.6875,632775.625,668039.75,697126.875,731610.625,719487.625,754621.4375,770112.5625,796055.6875,821129.875,846695.9375,886822.875,845991.6875,848913.0,924758.25,939517.6875,952669.3125,989139.5625,1038770.8125
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34964.91796875,34561.6953125,17990.69921875,16735.771484375,12581.931640625,12077.0625,9166.333984375,11305.9814453125,10203.34765625,9227.498046875,9476.9169921875,10294.8251953125,11418.6767578125,12830.45703125,14162.0625,14578.3056640625,15266.4814453125,15830.3984375,16116.666015625,16847.765625,18644.93359375,19105.890625,21240.09375,22645.310546875,22792.39453125
Thailand,21355.873046875,21294.546875,20861.587890625,19537.14453125,21091.716796875,20261.783203125,21250.34765625,23868.95703125,24572.802734375,27337.978515625,30600.416015625,32700.888671875,34198.80859375,36453.46484375,39767.5546875,44104.20703125,50360.7109375,52363.48046875,55814.1484375,61522.33203125,83239.9375,86392.296875,91095.9140625,101774.1875,103421.9765625,106668.21875,117459.5625,128553.1640625,141698.09375,148778.25,152920.0625,160474.75,167901.171875,175709.484375,188282.890625,196582.03125,203439.125,218301.71875,240382.75,262188.03125,284285.5,308353.875,346397.25,379822.21875,420908.0,473393.125,521970.59375,490938.53125,443433.28125,448171.90625,459948.96875,466514.0,498035.875,553897.9375,592953.25,620112.375,675163.375,736886.125,760027.25,786084.8125,874265.375,912006.9375,977983.875,946761.9375,945941.5
Togo,,,,,,,,,,,1518.1253662109375,1670.059326171875,1679.2398681640625,1796.03564453125,1978.8896484375,2199.952880859375,2549.279296875,2727.245849609375,2902.735107421875,3155.23095703125,3241.096923828125,3394.6318359375,3443.25830078125,3354.09033203125,4368.72705078125,3567.05810546875,3617.685302734375,4172.279296875,4414.17236328125,4450.23779296875,4474.931640625,4121.80517578125,4271.66650390625,4093.009033203125,4314.67626953125,4320.93994140625,4473.7646484375,4415.23681640625,4667.9189453125,4918.8876953125,5232.0908203125,5089.06201171875,4989.1015625,4161.3134765625,4724.77490234375,4752.0625,5567.66015625,5990.21533203125,5376.3662109375,5814.52685546875,5634.89599609375,5681.38720703125,6030.43408203125,6014.7646484375,6118.7353515625,6136.32958984375,6858.38232421875,7359.9267578125,6790.76953125,7385.21044921875,7756.6103515625,7994.22265625,7991.45166015625,9333.1484375,9844.9775390625
Trinidad and Tobago,2573.63623046875,2851.445556640625,2928.998779296875,3300.202880859375,3513.607177734375,3884.5400390625,4473.28515625,5067.380859375,5445.11279296875,5827.1455078125,6075.947265625,7142.4609375,7041.19873046875,8005.6044921875,8320.3173828125,7610.0224609375,8855.51171875,9637.2001953125,10041.826171875,10373.3759765625,9881.2001953125,9616.388671875,10530.4365234375,11587.515625,15728.025390625,16300.13671875,18240.6953125,19068.4453125,19919.81640625,22446.220703125,25505.0,25011.0078125,23276.095703125,20500.04296875,19408.89453125,19320.919921875,16313.9130859375,14724.69921875,13948.3974609375,13146.8134765625,13952.115234375,13231.857421875,12331.83984375,11682.36328125,12086.0615234375,12158.0673828125,11951.072265625,12322.5712890625,12305.2001953125,14150.36328125,16912.345703125,16304.4736328125,16946.447265625,21534.748046875,25308.009765625,28855.05078125,34004.34375,38149.48828125,45394.59765625,31463.47265625,34529.484375,40256.171875,40983.0703125,41433.578125,42254.32421875
Tunisia,,,,,,,,,,,6508.93115234375,7073.82958984375,7174.60107421875,7877.705078125,7968.97705078125,8262.232421875,8629.3623046875,8665.8359375,9450.0205078125,9787.212890625,12797.701171875,13913.5205078125,16400.001953125,16520.572265625,18622.267578125,19503.8046875,20312.6015625,21335.318359375,22767.302734375,24768.966796875,27282.642578125,29079.99609375,29735.76171875,31738.0859375,33302.7578125,35681.6953125,35174.671875,37639.81640625,39373.87890625,40802.92578125,43800.00390625,46945.62109375,51742.28515625,55238.34765625,60881.09765625,65972.375,76323.8984375,76314.40625,76881.515625,78791.6015625,78950.5546875,80528.53125,79862.4609375,82162.6328125,84657.9375,86028.3125,91612.8828125,97444.25,103117.53125,106840.0,111766.2109375,109398.78125,112358.6171875,112826.6796875,115368.0
Turkey,62724.2421875,76685.4375,84156.875,95004.2265625,87239.09375,95773.03125,97783.421875,120779.9609375,132639.859375,126687.375,126993.1484375,129379.65625,137119.828125,150120.0,156776.796875,160665.75,182900.96875,190516.640625,203648.859375,213987.203125,228119.328125,233703.40625,253819.015625,268876.78125,296385.96875,317550.28125,353843.4375,349206.625,337574.09375,335028.96875,328710.625,365544.28125,365667.15625,383574.21875,404315.75,429644.59375,456794.46875,503198.59375,515881.3125,508839.65625,546721.6875,532867.4375,556426.8125,608225.4375,572052.25,606717.5,675771.375,706875.9375,699197.75,671311.375,733914.0,712009.375,709305.4375,685081.6875,777782.9375,844412.0625,937572.9375,1012720.875,1077490.875,1062791.625,1171293.125,1288397.875,1375905.0,1433376.125,1491256.625
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38858.0390625,36754.484375,31453.55859375,35744.48046875,25163.220703125,23761.9609375,24839.3984375,23774.541015625,26326.951171875,28755.25,36597.04296875,33874.00390625,35007.84765625,35594.7109375,37440.28125,46244.67578125,51957.640625,54598.48828125,54968.8125,67713.1328125,74758.0625,83594.8046875,90270.4765625,101785.3046875,111203.71875
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,18.54155731201172,20.514734268188477,22.700014114379883,25.124011993408203,27.780410766601562,30.7216854095459,34.009521484375,37.637725830078125,41.65015411376953,46.09843444824219,50.99068832397461,56.41383361816406,62.37502670288086,69.02391815185547,76.4625244140625,84.62317657470703,93.58799743652344,103.33604431152344,114.42108154296875,127.23180389404297,140.78952026367188,155.17904663085938,169.09751892089844,190.46490478515625,216.90380859375,233.25833129882812,250.9874725341797,269.4382019042969,296.5989074707031,322.0723876953125,340.7994079589844,361.3038024902344,418.05181884765625,457.4943542480469,511.94061279296875,587.9287719726562,693.2933349609375,732.0571899414062,795.1094360351562,641.5228881835938,658.9417724609375,684.0037841796875,660.8521728515625,673.7545166015625,703.5806884765625
U.R. of Tanzania: Mainland,,,,,,,,,,,12578.34765625,12911.6591796875,14238.009765625,15545.044921875,17816.71875,17678.76953125,19021.986328125,19917.119140625,21300.787109375,22350.4375,24316.2578125,25349.87890625,27020.25,28847.076171875,29818.599609375,32012.27734375,34845.6171875,33907.33984375,34888.12890625,35665.23828125,34580.7734375,29929.904296875,30813.59375,32439.681640625,35142.81640625,40274.078125,27611.119140625,21581.380859375,28461.017578125,27036.919921875,27696.291015625,27874.36328125,25661.955078125,25090.12109375,24282.650390625,25306.583984375,27446.37890625,30253.22265625,32608.943359375,34882.75390625,37200.8671875,40251.79296875,44502.23046875,47517.99609375,50460.72265625,55789.40625,59774.3046875,66204.4140625,71421.828125,76628.625,85229.1015625,93982.4296875,98036.5078125,102331.375,111640.2421875
Uganda,4574.30908203125,5774.9853515625,5381.37841796875,4328.3974609375,4786.48046875,4779.41796875,4826.01513671875,5660.74609375,5438.01904296875,5711.64013671875,5633.73095703125,5715.9501953125,5853.3642578125,6088.03466796875,6991.67041015625,6986.6298828125,7445.4345703125,7299.8046875,7635.3388671875,8187.791015625,9760.6962890625,9192.9755859375,10715.326171875,11232.3193359375,10437.642578125,10787.90234375,11626.3984375,11977.626953125,11388.5703125,9831.33203125,9278.1171875,9323.2080078125,10865.978515625,12103.3017578125,11892.302734375,11656.1484375,11718.626953125,12547.2353515625,13263.498046875,13690.265625,14041.3984375,14224.7880859375,14903.0390625,15567.419921875,20826.525390625,20933.208984375,21298.880859375,22291.095703125,24245.56640625,25345.533203125,26511.8828125,28362.115234375,30008.615234375,31182.767578125,33000.8828125,36350.67578125,39312.3359375,42236.98828125,45776.5,51907.99609375,55981.375,61220.0859375,62789.7265625,65761.8515625,69485.109375
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558886.3125,521896.4375,479578.3125,387023.5625,321554.03125,278551.875,252494.078125,232486.953125,222662.875,220065.796875,223742.53125,234813.640625,246143.875,269261.125,308570.90625,335100.875,368526.8125,417854.75,447101.625,384854.21875,414248.25,456093.75,474170.0,487013.59375,465087.375
United Arab Emirates,,,,,,,,,,,,,,,,,,,,,57603.203125,67435.6171875,73810.1171875,85691.1640625,97063.796875,114042.5078125,136325.03125,160341.28125,148014.421875,177327.21875,217231.765625,202978.0,184762.40625,175503.0,183678.734375,170523.796875,137754.09375,139846.296875,135597.984375,154593.125,187748.71875,190257.46875,198562.09375,165680.421875,173277.109375,193650.28125,210094.96875,226921.609375,208052.015625,235073.671875,305791.84375,289785.78125,298685.46875,322101.03125,349651.5625,395627.9375,461288.28125,499551.34375,545332.25,460417.34375,470531.8125,544942.125,558347.4375,609821.4375,585124.75
United Kingdom,464160.03125,470908.4375,476519.6875,505250.21875,524218.1875,544802.8125,559482.75,570517.3125,576679.1875,597268.875,626110.25,643506.75,653347.0,677193.6875,718838.4375,739280.8125,756647.375,775746.75,804196.4375,821052.375,843932.0625,858432.875,886394.125,929486.4375,869943.25,866802.5625,907256.5,954395.8125,1028903.25,1092312.875,1116202.0,1094011.125,1097571.625,1124439.625,1135733.875,1168065.625,1199685.75,1265695.0,1342672.25,1386590.25,1417084.625,1401382.125,1414992.5,1464739.875,1519652.375,1589474.625,1674592.625,1801385.75,1888442.0,1962497.625,2088803.375,2143772.0,2175498.25,2197157.75,2289328.5,2318674.5,2404280.75,2456709.0,2421007.5,2323915.25,2288598.25,2304464.75,2389794.25,2500343.75,2588790.5
United States,2279786.5,2440075.5,2530523.75,2655277.0,2640868.0,2844097.5,2907753.75,2970561.25,2949130.75,3166056.75,3248585.5,3332156.5,3537552.25,3691253.5,3908560.75,4172653.5,4448089.0,4563164.0,4788155.5,4942828.0,4945543.0,5111621.5,5389620.5,5703701.0,5598600.0,5567926.5,5897896.0,6167635.0,6523868.5,6707675.0,6588726.0,6777818.5,6643039.0,6987811.5,7556971.5,7884135.0,8144059.5,8399763.0,8748274.0,9065519.0,9203227.0,9191710.0,9530917.0,9827602.0,10262589.0,10550124.0,10988194.0,11538199.0,12132393.0,12720219.0,13222419.0,13355489.0,13591523.0,13961596.0,14499944.0,14958727.0,15353601.0,15605977.0,15357469.0,15005201.0,15368666.0,15590957.0,15976742.0,16274530.0,16704698.0
Uruguay,13666.8740234375,16628.927734375,15138.892578125,15719.779296875,17960.244140625,18376.875,18131.54296875,18952.662109375,17483.755859375,16947.333984375,17876.2265625,18135.32421875,18509.328125,17994.447265625,18789.486328125,18585.341796875,19451.384765625,18708.69921875,18995.80078125,20350.06640625,21915.6015625,22075.9140625,21561.58203125,22379.484375,21843.005859375,22431.431640625,22935.3828125,22601.42578125,23993.359375,26084.015625,27753.5,28288.65234375,25425.109375,22943.033203125,22569.720703125,22557.306640625,25517.283203125,28009.228515625,28063.17578125,28323.56640625,27874.744140625,29197.599609375,32682.703125,34136.25390625,37322.71875,37136.80859375,39480.1328125,40162.953125,41122.58984375,38955.04296875,36895.3359375,35046.33203125,31942.201171875,31685.224609375,32815.1640625,34099.3828125,36354.34765625,40175.2109375,44910.26171875,48781.40625,55534.89453125,60884.06640625,63416.04296875,67497.921875,69742.9140625
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103175.21875,100697.65625,82015.3203125,99253.6171875,85906.9296875,86520.4375,87317.125,90788.1640625,93941.96875,100022.2890625,99108.7890625,102845.6875,106030.5,113691.1328125,121092.375,128143.9609375,126912.8046875,141780.09375,152427.1875,164729.03125,185197.09375,199131.203125,209503.84375,231360.796875,241496.609375
Venezuela (Bolivarian Republic of),31625.576171875,34845.7421875,39403.546875,41510.1484375,46286.26953125,49506.625,53045.28515625,60468.4921875,60505.77734375,62854.8359375,57821.86328125,59031.65625,61893.7265625,65931.1953125,72950.765625,74641.03125,74489.765625,76695.4453125,85007.25,88800.3203125,100441.7265625,97466.046875,100339.578125,112863.125,123461.65625,121393.5546875,131978.5625,138143.640625,133979.125,147394.421875,159996.078125,161791.296875,150148.484375,152068.625,157743.4375,153337.40625,141582.265625,148853.625,149176.53125,153439.84375,170432.609375,168437.65625,170262.90625,164114.578125,161054.40625,163572.25,167903.09375,164714.4375,151014.796875,151345.296875,174861.28125,175375.390625,169758.71875,167127.453125,216371.953125,271103.21875,319214.15625,364403.0625,419232.625,363031.1875,438372.5625,493934.25,503080.5,467409.8125,433831.03125
Viet Nam,,,,,,,,,,,,,,,,,,,,,34407.4609375,35732.265625,36449.7421875,35964.08203125,36847.65625,37943.4453125,42135.20703125,47835.8828125,48692.015625,51956.34375,50091.4140625,52987.625,57287.6484375,61321.62890625,66524.0546875,70224.9453125,72444.046875,74534.53125,78187.6484375,81338.8125,86683.390625,94968.0,102696.3203125,108265.796875,114300.2421875,123596.1484375,132971.375,143914.109375,152268.4375,160348.6875,168599.296875,179414.84375,191402.390625,203165.15625,223179.96875,247440.8125,269044.21875,288039.96875,311209.46875,329502.75,374443.875,407190.9375,444350.3125,465706.5625,494779.0625
