 country_ name,iso,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,0.109329,0.119246,0.130377,0.142111,0.153593,0.164333,0.173759,0.18237,0.192018,0.205244,0.223715,0.248053,0.277242,0.309276,0.341286,0.371071,0.398326,0.423327,0.445203,0.463062,0.476478,0.485114,0.489668,0.49212,0.495179,0.501019,0.511864,0.528213,0.548618,0.570643,0.593453,0.61372,0.634388,0.668165,0.732096,0.836924,0.988448,1.178955,1.388962,1.591151,1.765513,1.905437,2.015624,2.101288,2.172065
Republic of Korea,KOR,,,,20.53536739,20.7287933,21.0144854,21.48192577,22.04778081,22.67384292,23.38339115,24.16620033,24.97521586,25.76157354,26.53285944,27.28627832,27.98930239,28.70207735,29.37974872,30.06912005,30.75751871,31.437141,32.087884,32.759447,33.435268,34.091816,34.713078,35.290737,35.832213,36.356187,36.889651,37.451085,38.046253,38.665964,39.295418,39.9129,40.501917,41.059473,41.588374,42.08505,42.546704,42.972254,43.358716,43.70817,44.031222,44.34253,44.652994,44.967346,45.283939,45.599569,45.908307,46.206271,46.492324,46.769579,47.043251,47.320454,47.605863,47.901643,48.205062,48.509842,48.807036,49.090041,49.356692,49.608451,49.846756,50.074401
Republic of Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.364114,4.373582,4.375312,4.369649,4.357283,4.339082,4.314693,4.284931,4.25328,4.22427,4.201088,4.185513,4.176647,4.171686,4.166371,4.157707,4.144651,4.128459,4.111168,4.095813,4.084483,4.077811,4.074754,4.073714,4.07234
Romania,ROU,,,,,,,,,,,18.67281996,18.8387326,18.95418695,19.08853534,19.20415225,19.30590682,19.42098379,19.56712378,20.00967749,20.30310509,20.549016,20.783864,21.011826,21.233593,21.451256,21.66578,21.877548,22.083933,22.279485,22.457125,22.612149,22.739965,22.842426,22.928996,23.01319,23.103637,23.205267,23.312045,23.408397,23.472562,23.489361,23.454143,23.373155,23.255683,23.115921,22.965125,22.804526,22.633398,22.458737,22.288573,22.128139,21.983221,21.851988,21.722664,21.578318,21.407619,21.205977,20.979708,20.741669,20.510263,20.298838,20.111664,19.944954,19.794163,19.651554
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.568552,148.040354,148.322473,148.435811,148.416292,148.293265,148.078355,147.772805,147.38544,146.924174,146.400951,145.818121,145.195521,144.583147,144.043914,143.622566,143.338407,143.180249,143.123163,143.12666,143.158099,143.211476,143.287536,143.367341,143.429435
Rwanda,RWA,,,,,,,,,,,3.020040189,3.034089353,3.039402795,3.116862955,3.171638687,3.251972756,3.345171608,3.437688142,3.534165354,3.642607012,3.754546,3.868345,3.983707,4.102336,4.226836,4.359166,4.49972,4.64807,4.804375,4.968628,5.140786,5.313908,5.486431,5.669251,5.877556,6.117966,6.410594,6.74239,7.048075,7.239097,7.25974,7.071393,6.712924,6.300358,5.995987,5.912755,6.097688,6.506118,7.047196,7.585143,8.021875,8.329113,8.539029,8.686469,8.828956,9.00823,9.231041,9.481083,9.750314,10.024594,10.293669,10.556429,10.81735,11.078095,11.341544
Saint Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,0.044882,0.04449,0.044328,0.044314,0.044327,0.044278,0.044142,0.043946,0.043704,0.04345,0.043205,0.042978,0.042761,0.042539,0.042294,0.042017,0.041697,0.041353,0.041045,0.040854,0.040833,0.041009,0.04136,0.041836,0.042363,0.042888,0.043391,0.043885,0.044391,0.044938,0.045544,0.046216,0.046935,0.047681,0.048424,0.049139,0.049818,0.050465,0.051093,0.051717,0.052352,0.052998,0.05365,0.054301,0.054944
Saint Lucia,LCA,,,,,,,,,,,,,,,,,,,,,0.104162,0.105389,0.106458,0.107461,0.108534,0.10977,0.111211,0.112826,0.114551,0.116292,0.117984,0.119593,0.12115,0.122738,0.124468,0.126416,0.12862,0.131032,0.133532,0.135954,0.13818,0.140159,0.141934,0.143592,0.145262,0.14704,0.148962,0.150994,0.153066,0.155073,0.156949,0.15865,0.160218,0.161767,0.163462,0.165407,0.167656,0.170146,0.172729,0.175196,0.177397,0.179278,0.18089,0.182305,0.183645
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,0.074251,0.075989,0.077536,0.079026,0.08067,0.082607,0.084889,0.087436,0.090095,0.092652,0.094953,0.096947,0.098692,0.100285,0.101871,0.103557,0.105364,0.107264,0.109268,0.111373,0.113575,0.1159,0.118346,0.120849,0.123318,0.125694,0.127946,0.13011,0.132284,0.134602,0.137164,0.140003,0.143085,0.146357,0.149732,0.153146,0.156584,0.160064,0.163595,0.167196,0.17088,0.174646,0.178484,0.182386,0.186342
Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,5.836394,6.096106,6.382106,6.697486,7.045477,7.428705,7.8453,8.295384,8.785326,9.32329,9.912917,10.556936,11.247085,11.962244,12.674089,13.361284,14.016569,14.642354,15.239174,15.81098,16.361453,16.890555,17.398523,17.890529,18.373412,18.85367,19.331311,19.809633,20.302193,20.825955,21.392273,22.007937,22.668102,23.357887,24.055573,24.74523,25.419994,26.083522,26.742842,27.409491,28.090647,28.788438,29.496047,30.201051,30.886545
Senegal,SEN,,,,,,,,,,,3.193977248,3.270578519,3.350691528,3.43448419,3.551811522,3.657139929,3.767090491,3.873868401,3.979348885,4.095489879,4.217754,4.348499,4.485342,4.625377,4.764623,4.900491,5.031849,5.160313,5.289445,5.424299,5.568651,5.723541,5.888261,6.062682,6.24614,6.438024,6.638186,6.846556,7.06254,7.285378,7.514201,7.749559,7.990736,8.234147,8.475136,8.710746,8.939438,9.163184,9.386923,9.617641,9.860578,10.118078,10.389457,10.67332,10.967016,11.268994,11.57843,11.89723,12.229703,12.581624,12.956791,13.357003,13.780108,14.221041,14.672557
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.897937,7.595636,7.604063,7.614328,7.622711,7.628264,7.622185,7.598538,7.567745,7.540401,7.516346,7.503433,7.500031,7.480591,7.463157,7.440769,7.411569,7.381579,7.350222,7.320807,7.291436,7.234099,7.199077,7.163033,7.127137
Seychelles,SYC,,,,,,,,,,,0.040320647,0.041616536,0.042468203,0.043796998,0.045249673,0.04624651,0.047224962,0.048281802,0.049479943,0.050817449,0.052364,0.053706,0.055128,0.056605,0.058102,0.059589,0.061058,0.0625,0.06388,0.065153,0.066292,0.067298,0.068176,0.068906,0.069463,0.069841,0.070011,0.07001,0.06999,0.07015,0.070627,0.071496,0.072706,0.074111,0.075493,0.076703,0.077678,0.078474,0.079213,0.080066,0.081154,0.082519,0.084096,0.085765,0.087356,0.088747,0.089896,0.090841,0.091634,0.09236,0.093081,0.09381,0.094524,0.095215,0.095868
Sierra Leone,SLE,,,,,,,,,,,,2.19176035,2.224446126,2.257997088,2.292268392,2.327276158,2.363039079,2.399574565,2.436902384,2.475087223,2.514151,2.558395,2.605837,2.65638,2.709797,2.765914,2.824827,2.886607,2.951001,3.01767,3.086406,3.155368,3.224346,3.29653,3.376371,3.466044,3.569102,3.681945,3.791078,3.878211,3.931208,3.945899,3.929182,3.893891,3.858559,3.837807,3.833053,3.843472,3.878475,3.9488,4.060709,4.220198,4.422154,4.647701,4.870467,5.071271,5.243214,5.391108,5.521838,5.647194,5.775902,5.908908,6.043157,6.178859,6.315627
Singapore,SGP,,,,,,,,,,,1.646053952,1.702042177,1.749832195,1.794622703,1.841212893,1.886503379,1.933993411,1.977184347,2.011577223,2.042070748,2.074071,2.112873,2.152603,2.191924,2.228896,2.262393,2.291621,2.317796,2.344224,2.375417,2.414524,2.463245,2.520494,2.583241,2.646981,2.708634,2.766755,2.822828,2.880188,2.943633,3.0164,3.100091,3.193042,3.29128,3.389119,3.482635,3.57008,3.653151,3.735531,3.822619,3.918183,4.023237,4.136102,4.254553,4.37523,4.495531,4.614637,4.732785,4.849641,4.965105,5.078961,5.190666,5.299524,5.405009,5.506586
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032528,0.032512,0.032443,0.032432,0.032627,0.033125,0.033979,0.035134,0.036442,0.037696
Slovakia,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.277709,5.29808,5.31748,5.335292,5.350643,5.36295,5.372115,5.37849,5.382521,5.384857,5.386065,5.386224,5.38548,5.384533,5.384237,5.385192,5.387734,5.391728,5.39671,5.401951,5.406896,5.411377,5.415496,5.419288,5.422861
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00652,2.007918,2.005535,2.000783,1.995615,1.991487,1.989042,1.988077,1.988166,1.988527,1.988652,1.988287,1.987855,1.988304,1.990924,1.996522,2.005566,2.017452,2.030599,2.042804,2.05248,2.059023,2.062881,2.064819,2.066068
South Africa,ZAF,13.45389104,13.78091458,14.11599935,14.47095031,14.83503174,15.20809358,15.59073793,15.98291572,16.38516768,16.79775335,17.2348115,17.68341697,18.16500159,18.65983223,19.16827315,19.69049235,20.22707493,20.7780945,21.34426828,21.92601717,22.502502,23.106806,23.736489,24.384538,25.04094,25.698856,26.35414,27.009755,27.674446,28.36082,29.077143,29.828874,30.611206,31.409913,32.204952,32.983013,33.733547,34.463077,35.195598,35.965131,36.79349,37.692367,38.646788,39.619539,40.558495,41.42681,42.210216,42.921506,43.58403,44.23373,44.896856,45.579161,46.272223,46.97125,47.66715,48.352951,49.027805,49.69358,50.348811,50.992034,51.621594,52.237272,52.837274,53.416609,53.969054
Spain,ESP,28.10169895,28.33706978,28.58927708,28.84388715,29.10052561,29.35921349,29.61996987,29.88280432,30.14774356,30.41480098,30.68348187,30.94655125,31.20106772,31.47321714,31.78467398,32.12879724,32.49677042,32.89561655,33.28518017,33.61241727,33.92324,34.305591,34.701025,35.104633,35.509391,35.909042,36.302392,36.687352,37.05564,37.397232,37.704867,37.976189,38.212556,38.415495,38.588238,38.73433,38.85436,38.950965,39.032625,39.110106,39.192055,39.287043,39.397403,39.518427,39.64174,39.764267,39.878881,39.996221,40.151723,40.392585,40.7498,41.230518,41.815486,42.475265,43.167276,43.854761,44.537926,45.209538,45.817016,46.295191,46.601492,46.708366,46.637082,46.455163,46.259716
Sri Lanka,LKA,7.454757141,7.674414149,7.904809692,8.144261525,8.38088775,8.60336895,8.824278795,9.055566188,9.290130305,9.539342469,9.81039505,10.08461393,10.35655365,10.62359432,10.88126821,11.14357122,11.41354037,11.68399744,11.95960176,12.22795991,12.487493,12.749209,13.003394,13.253063,13.50287,13.75599,14.01361,14.274023,14.534087,14.7893,15.036562,15.274137,15.50332,15.72767,15.95235,16.180776,16.413729,16.648992,16.88325,17.111785,17.330817,17.540762,17.741793,17.929772,18.099591,18.248435,18.37353,18.478024,18.572347,18.670843,18.783745,18.914866,19.061066,19.217032,19.374281,19.526406,19.672418,19.813816,19.949553,20.078873,20.201312,20.315673,20.421862,20.521959,20.618991
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,0.090457,0.09144,0.092465,0.093516,0.094572,0.095614,0.096639,0.097649,0.098634,0.099589,0.100506,0.101378,0.102202,0.102985,0.103742,0.104477,0.105197,0.105892,0.106533,0.107081,0.107509,0.107811,0.108001,0.108097,0.108129,0.108122,0.108078,0.108001,0.107923,0.107879,0.107897,0.107989,0.10815,0.108354,0.108563,0.108749,0.108908,0.109049,0.109165,0.109255,0.109316,0.109341,0.109334,0.109327,0.10936
State of Palestine,PSE,,,,,,,,,,,,,,,,,,,,,1.124843,1.144297,1.180273,1.22716,1.276368,1.321677,1.361612,1.398295,1.433382,1.46973,1.509484,1.553094,1.59996,1.650014,1.702974,1.758788,1.817336,1.879218,1.945947,2.019486,2.101156,2.190716,2.287375,2.39107,2.501613,2.618272,2.742127,2.871637,3.000312,3.119607,3.223781,3.309978,3.380907,3.443333,3.507096,3.579462,3.662561,3.754693,3.854667,3.959988,4.06878,4.181135,4.297826,4.418341,4.542059
Sudan (Former),SDN,,,,,,,,,,,,,,,,,,,,,13.879855,14.302335,14.741742,15.201024,15.683945,16.19314,16.728091,17.287577,17.872353,18.48318,19.119423,19.785179,20.47756,21.180743,21.873563,22.542526,23.178656,23.790654,24.404316,25.055938,25.770994,26.560115,27.413935,28.313599,29.230635,30.144741,31.05061,31.956075,32.869747,33.805224,34.772663,35.772959,36.803215,37.865281,38.960697,40.089911,41.254715,42.453455,43.678736,44.920474,46.17136,47.19835546,48.21374124,49.23992743,50.30766862
Suriname,SUR,,,,,,,,,,,,,,,,,,,,,0.371268,0.372619,0.371318,0.368342,0.365104,0.362651,0.361368,0.361053,0.361463,0.362137,0.362777,0.363309,0.363993,0.365242,0.367611,0.371469,0.376973,0.383916,0.391851,0.400133,0.408276,0.416068,0.423572,0.430901,0.43828,0.44583,0.453653,0.461569,0.469108,0.475637,0.480751,0.48421,0.486271,0.487641,0.489312,0.491999,0.495953,0.500953,0.506657,0.512522,0.518141,0.523439,0.528535,0.53345,0.538248
Swaziland,SWZ,,,,,,,,,,,,,,,,,,,,,0.445844,0.458717,0.472337,0.486656,0.501596,0.5171,0.533264,0.550135,0.56756,0.585335,0.603373,0.621314,0.639333,0.658496,0.680253,0.705492,0.73479,0.767417,0.80135,0.833787,0.862728,0.887248,0.907947,0.926224,0.944223,0.963428,0.984506,1.00676,1.028694,1.048151,1.063715,1.074765,1.082195,1.087949,1.094775,1.104642,1.118204,1.134853,1.15375,1.173529,1.193148,1.212458,1.231694,1.250641,1.269112
Sweden,SWE,7.01945239,7.078323091,7.130206042,7.177030595,7.219092139,7.268028334,7.320232446,7.369520821,7.414898003,7.452031903,7.486204253,7.525838243,7.567460279,7.610233817,7.667304014,7.739859116,7.813860635,7.87404127,7.918361914,7.974206165,8.049049,8.090044,8.12156,8.146472,8.169141,8.192693,8.21863,8.245975,8.272499,8.294832,8.310915,8.31981,8.323466,8.326196,8.333904,8.350814,8.377863,8.413658,8.457108,8.506236,8.559107,8.616535,8.677787,8.7375,8.788696,8.82672,8.84942,8.859106,8.861204,8.863595,8.872284,8.888675,8.911899,8.942926,8.982282,9.030163,9.087251,9.153316,9.226333,9.303432,9.382297,9.462352,9.543457,9.624247,9.703247
Switzerland,CHE,4.620864753,4.675008124,4.739979794,4.80199795,4.852203459,4.902408968,4.96639629,5.046134121,5.117996697,5.177061808,5.278457175,5.426120189,5.577720596,5.698804333,5.79527749,5.850404739,5.902578945,5.968535432,6.036460147,6.115213629,6.169357,6.221634,6.270112,6.311468,6.341051,6.356178,6.355245,6.341216,6.321583,6.306578,6.303608,6.315799,6.341369,6.376791,6.416275,6.45568,6.493442,6.53116,6.571461,6.618268,6.67392,6.739995,6.814186,6.8903,6.95986,7.017042,7.059633,7.090176,7.113505,7.136813,7.165581,7.200945,7.242034,7.289901,7.345299,7.408608,7.480317,7.560141,7.646542,7.737316,7.830534,7.925813,8.022628,8.118719,8.211383
Syrian Arab Republic,SYR,,,,,,,,,,,4.620012731,4.771475698,4.927904998,5.089462483,5.256316807,5.428641,5.606614896,5.790423188,5.980257862,6.17631625,6.378802,6.599366,6.828765,7.066474,7.311685,7.564,7.82261,8.088148,8.363346,8.651904,8.956156,9.277263,9.613517,9.960833,10.313485,10.667245,11.020718,11.374772,11.730217,12.088714,12.451539,12.817578,13.186187,13.559642,13.941025,14.331962,14.736209,15.151962,15.568797,15.97243,16.35405,16.694414,16.997521,17.304339,17.671913,18.132842,18.7282,19.425597,20.097057,20.566871,20.720602,20.501167,19.978756,19.322593,18.772481
TFYR of Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.996227,1.988458,1.977033,1.964924,1.956165,1.953544,1.958303,1.969345,1.984242,1.999362,2.012051,2.021585,2.028706,2.033974,2.038444,2.042894,2.04733,2.051427,2.055266,2.05892,2.062443,2.065888,2.06927,2.072543,2.075625
Taiwan,TWN,,7.758202,8.046915,8.333009,8.645264,8.967001,9.289545,9.59769,9.920227,10.288327,10.667705,11.030385,11.392513,11.762101,12.137143,12.511863,12.874153,13.210344,13.548537,14.068984,14.582944,14.913564,15.220495,15.505121,15.784817,16.075128,16.401413,16.730895,17.042272,17.372779,17.704538,18.029982,18.354855,18.653146,18.929866,19.19151,19.411454,19.617046,19.839704,20.055492,20.278946,20.503568,20.704227,20.899019,21.086645,21.267653,21.441432,21.634124,21.835703,22.010489,22.18453,22.34112,22.463172,22.562663,22.646836,22.729753,22.823455,22.917444,22.997696,23.078402,23.140948,23.193518,23.270367,23.34467,23.434
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.297286,5.417554,5.523207,5.616797,5.702611,5.78433,5.862224,5.93678,6.012308,6.094126,6.186152,6.290413,6.406518,6.532871,6.666628,6.805655,6.949566,7.099021,7.254072,7.41496,7.581696,7.753925,7.930929,8.111894,8.29584
Thailand,THA,19.93034196,20.5386511,21.17118752,21.84219588,22.55901094,23.3210978,24.10985118,24.90286658,25.70193073,26.51916583,27.35997951,28.21853168,29.10090522,30.00621626,30.93388817,31.88394561,32.85235418,33.83532227,34.83393481,35.84978129,36.884914,37.964925,39.061999,40.164969,41.259539,42.334954,43.386846,44.416007,45.423442,46.41231,47.385325,48.336894,49.265597,50.183106,51.105438,52.041468,53.002775,53.979503,54.933561,55.812794,56.582824,57.225972,57.761574,58.237672,58.722767,59.266089,59.878955,60.544937,61.250974,61.973957,62.693322,63.415174,64.136669,64.817254,65.404522,65.863973,66.174486,66.353572,66.453255,66.548197,66.692024,66.902958,67.16413,67.451422,67.725979
Togo,TGO,,,,,,,,,,,1.568119236,1.606209091,1.64588222,1.687210782,1.730095782,1.774780535,1.821166045,1.869324472,1.919331057,1.971464938,2.115521,2.185661,2.247575,2.303345,2.356623,2.410446,2.464457,2.518566,2.576468,2.642845,2.720838,2.812071,2.915148,3.026378,3.140355,3.252995,3.363448,3.472459,3.579489,3.684309,3.786942,3.886858,3.984356,4.081398,4.180689,4.284286,4.392941,4.506465,4.624826,4.747665,4.874735,5.006223,5.142419,5.283246,5.428552,5.578219,5.732175,5.890414,6.052937,6.219761,6.390851,6.566179,6.745581,6.928719,7.115163
Trinidad and Tobago,TTO,0.626041372,0.64258389,0.656600503,0.671904838,0.690923783,0.714004097,0.735499528,0.757688356,0.781164905,0.809346625,0.833219409,0.853265638,0.879130464,0.895853298,0.915176372,0.930399464,0.943554231,0.951102424,0.954005789,0.953848263,0.945996,0.956364,0.968742,0.982594,0.997052,1.011487,1.025655,1.039757,1.054109,1.069199,1.085308,1.102562,1.12061,1.138673,1.155701,1.170935,1.184053,1.195243,1.20489,1.213625,1.221904,1.229906,1.237486,1.24441,1.250316,1.255001,1.258365,1.260677,1.262544,1.264781,1.26798,1.272383,1.27784,1.284052,1.290535,1.296933,1.303141,1.30926,1.315372,1.321624,1.328095,1.33479,1.341579,1.34824,1.354483
Tunisia,TUN,,,,,,,,,,,4.110406738,4.184415483,4.254407531,4.341673148,4.434884822,4.531508709,4.640951829,4.75108875,4.857476967,4.958833469,5.060393,5.172692,5.287548,5.405354,5.526768,5.652478,5.781793,5.915006,6.054914,6.20521,6.368169,6.545025,6.733958,6.93039,7.127943,7.321877,7.50975,7.692246,7.87146,8.050936,8.232797,8.417689,8.603226,8.784888,8.95659,9.113972,9.256036,9.384151,9.499387,9.603733,9.699192,9.785665,9.864207,9.939478,10.017439,10.102477,10.196441,10.298717,10.408091,10.522214,10.639194,10.75887,10.88145,11.005706,11.130154
Turkey,TUR,20.53902544,21.07161312,21.62233456,22.20076577,22.81659775,23.47857372,24.19118401,24.96283799,25.77456727,26.6012346,27.43878738,28.22922058,28.96701077,29.66766172,30.36599425,31.06939762,31.7763825,32.48970686,33.22236871,33.98820067,34.772031,35.608079,36.475356,37.366922,38.272701,39.185637,40.100696,41.020211,41.953105,42.91235,43.90579,44.936836,45.99794,47.072603,48.138191,49.178079,50.187091,51.168841,52.126497,53.066569,53.994605,54.909508,55.811134,56.707454,57.608769,58.52232,59.451488,60.394104,61.344874,62.295617,63.240157,64.182694,65.125766,66.060121,66.973561,67.860617,68.704721,69.515492,70.344357,71.261307,72.310416,73.517002,74.849187,76.223639,77.523788
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.668,3.77235,3.881973,3.991917,4.095512,4.18801,4.26769,4.335991,4.395293,4.449427,4.501419,4.551762,4.600172,4.648036,4.696876,4.747839,4.801594,4.858235,4.917541,4.97896,5.041995,5.106672,5.172941,5.240088,5.307188
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,0.005632,0.00575,0.005924,0.006132,0.006346,0.006546,0.006723,0.006886,0.007057,0.007262,0.007525,0.007855,0.008245,0.008671,0.009097,0.009502,0.009873,0.010224,0.010588,0.011019,0.01155,0.012205,0.01297,0.013793,0.014597,0.015334,0.015967,0.016527,0.017114,0.017866,0.018876,0.020186,0.02174,0.023412,0.025025,0.02645,0.027642,0.028638,0.029481,0.030247,0.030993,0.031727,0.03243,0.033103,0.03374
U.R. of Tanzania: Mainland,TZA,,,,,,,,,,,10.11002246,10.40145316,10.70551431,11.02210818,11.35365841,11.69728933,12.05300188,12.42344243,12.79871338,13.19426447,13.605504,14.045757,14.506496,14.984973,15.477155,15.980265,16.493435,17.018013,17.556148,18.11099,18.684893,19.279543,19.894677,20.528465,21.178079,21.842087,22.516809,23.204186,23.914852,24.663284,24.777921,25.606482,26.481865,27.378799,28.263288,29.113329,29.919937,30.897781,31.459953,32.246281,33.07559,33.955062,34.87348,35.855228,36.894334,37.9926,39.116847,40.374884,41.659033,42.996062,44.38034,45.810882,47.34214,48.829347,50.443621
Uganda,UGA,5.353486253,5.498151006,5.647290417,5.801056123,5.960198909,6.124933746,6.295480231,6.472069515,6.654943386,6.844352875,7.040561496,7.243842934,7.454486131,7.672787425,7.899060722,8.133635645,8.37685014,8.629063881,8.890648562,9.161995294,9.446024,9.720365,9.988321,10.256342,10.533627,10.827071,11.139772,11.470741,11.817951,12.177677,12.547754,12.927007,13.318149,13.727427,14.163214,14.631089,15.13374,15.668278,16.227778,16.802258,17.384369,17.973428,18.571527,19.17766,19.791266,20.412967,21.041468,21.679497,22.336812,23.026357,23.757636,24.534668,25.355794,26.21776,27.114742,28.042413,29.000925,29.991958,31.014427,32.067125,33.149417,34.260342,35.40062,36.573387,37.782971
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.370009,51.36072,51.31408,51.216988,51.052752,50.811673,50.489566,50.096497,49.655175,49.196895,48.746269,48.310816,47.890647,47.493771,47.12711,46.795313,46.502718,46.249196,46.028476,45.830711,45.647497,45.47769,45.319949,45.165211,45.002497
United Arab Emirates,ARE,,,,,,,,,,,,,,,,,,,,,0.235434,0.27516,0.324069,0.382823,0.451948,0.531265,0.622051,0.722849,0.827394,0.927303,1.016789,1.093108,1.158477,1.218223,1.280278,1.350433,1.430548,1.518991,1.613904,1.712117,1.811458,1.91319,2.019014,2.127863,2.238281,2.350192,2.467726,2.59522,2.73377,2.884188,3.050128,3.217865,3.39406,3.625798,3.975945,4.481976,5.171255,6.0101,6.900142,7.705423,8.329453,8.734722,8.952542,9.039978,9.086139
United Kingdom,GBR,50.10843828,50.27137994,50.41132749,50.57426534,50.74620253,50.92713527,51.16504611,51.41095722,51.63287514,51.93676343,52.35260976,52.78744626,53.27226728,53.60514417,53.97100978,54.32987419,54.62276879,54.93864986,55.19355651,55.44046288,55.611401,55.785325,55.927492,56.039166,56.122405,56.179925,56.212943,56.224944,56.223974,56.220089,56.221513,56.23102,56.250124,56.283959,56.337848,56.415196,56.519444,56.649375,56.797704,56.953861,57.110117,57.2646,57.419469,57.575969,57.736667,57.90379,58.079322,58.263858,58.456989,58.657794,58.867004,59.080221,59.301235,59.548421,59.846226,60.210012,60.64885,61.15182,61.68962,62.221164,62.716684,63.164949,63.573766,63.955654,64.331348
United States,USA,155.5635263,158.2269071,160.9597357,163.6476376,166.5510849,169.5188979,172.5551611,175.7027746,178.663448,181.6751901,184.5776241,187.6629138,190.5714742,193.3339525,196.0381914,198.5043748,200.8101814,203.008722,205.0458257,207.0594528,209.485807,211.357912,213.219515,215.0929,217.001865,218.963561,220.993166,223.090871,225.239456,227.411604,229.588208,231.765783,233.953874,236.161961,238.404223,240.691557,243.032017,245.425409,247.865202,250.340795,252.84781,255.36716,257.908206,260.52742,263.301323,266.275528,269.483224,272.882865,276.354096,279.730801,282.895741,285.796198,288.470847,291.005482,293.530886,296.139635,298.860519,301.655953,304.473143,307.231961,309.87617,312.390368,314.799465,317.135919,319.448634
Uruguay,URY,2.183504294,2.212147993,2.241906284,2.272709417,2.30517234,2.341585683,2.377562253,2.413056022,2.448334132,2.482775231,2.518545632,2.551209503,2.585711337,2.619191343,2.650535639,2.679913859,2.707849847,2.735087612,2.762978048,2.788105964,2.809799,2.818269,2.821437,2.822084,2.824069,2.830172,2.841436,2.857107,2.87597,2.896021,2.915775,2.935036,2.954281,2.973461,2.992648,3.011907,3.031032,3.049962,3.069094,3.088985,3.109987,3.132048,3.154853,3.178156,3.201604,3.224807,3.248039,3.271014,3.292134,3.309318,3.321242,3.327105,3.32777,3.325637,3.324096,3.325608,3.331041,3.33975,3.350832,3.362761,3.374414,3.38561,3.396753,3.407969,3.419516
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.515248,20.970307,21.416399,21.85208,22.27614,22.687456,23.087174,23.47476,23.845788,24.194543,24.518222,24.814629,25.088682,25.353547,25.627007,25.922239,26.242947,26.586701,26.952719,27.338109,27.739764,28.158395,28.592451,29.033361,29.469913
Venezuela (Bolivarian Republic of),VEN,5.395339295,5.619396955,5.859109586,6.111901924,6.375198193,6.646413371,6.927303506,7.219629782,7.520803068,7.828227043,8.139297167,8.453121806,8.771455467,9.09565512,9.42708441,9.767108526,10.11118712,10.45842752,10.81568237,11.18982796,11.587758,11.937803,12.286434,12.636971,12.994025,13.360988,13.739142,14.12779,14.525929,14.931741,15.343917,15.7618,16.185895,16.617343,17.057786,17.508059,17.96853,18.437737,18.912431,19.388262,19.861959,20.332247,20.799471,21.263994,21.726808,22.188671,22.649212,23.108003,23.565734,24.023355,24.481477,24.940223,25.399143,25.857553,26.314483,26.769115,27.221228,27.670659,28.116716,28.558607,28.995745,29.427631,29.854238,30.276045,30.693827
Viet Nam,VNM,,,,,,,,,,,,,,,,,,,,,43.407291,44.48591,45.549487,46.604726,47.66177,48.729397,49.808071,50.899504,52.015279,53.169674,54.372518,55.627743,56.931822,58.277391,59.653092,61.04937,62.459557,63.881296,65.313709,66.757401,68.209604,69.67062,71.129537,72.558986,73.923849,75.198975,76.375677,77.460429,78.462888,79.399708,80.285563,81.123685,81.917488,82.683039,83.439812,84.203817,84.979667,85.770717,86.589342,87.449021,88.357775,89.321903,90.335547,91.378752,92.423338
Yemen,YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.426912,11.961099,12.57124,13.245003,13.948118,14.633091,15.266147,15.834747,16.349809,16.829935,17.304422,17.795219,18.306287,18.832097,19.374012,19.931617,20.504385,21.093973,21.701105,22.322699,22.954226,23.591972,24.23494,24.882792,25.533217,26.183676
